



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10713286;"La moneda del tiempo de Gastão Cruz";"";"1";"0";"";"";"2018-06-05 00:00:00.0";"2018-06-05 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e2010763a783610VgnVCM2000001f4a900aRCRD";"Martes 5 de junio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7cb0f613e435c510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
10715839;"La muerte y la doncella";"";"1";"0";"";"";"2018-06-08 00:00:00.0";"2018-06-08 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21bb244155693610VgnVCM2000001f4a900aRCRD";"La muerte y la doncella";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7aa244155693610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"447388";"4472529";"40.39982891410407";"-3.621281890570377";"VICALVARO";"/contenido/actividades/CircoPerformanceTeatro";"";
10664951;"La pícara Justina";"Entrada general: 5 ?
Entrada reducida: 3 ?
(Pensionistas, discapacitados, mayores de 65 años,  carné joven, carné de familia numerosa y personas que acrediten estar en situación de desempleo)";"0";"0";"";"";"2018-06-08 00:00:00.0";"2018-06-08 23:59:00.0";"21:00";"La ineptitud de los gobernantes era la misma en el siglo  XVII  que en nuestro días, y también era igual el hambre y la astucia por saciarla. La pícara Justina, publicada en 1605, es una de las obras más brillantes y a su vez más olvidadas del siglo de oro. Y su actualidad sorprende y desconcierta.  Con este montaje reivindica una joya de nuestra literatura ?protagonizada por una mujer, cosa muy poco habitual en la época? sino sobre todo echar una mirada crítica y divertida a nuestra sociedad a partir de un texto de hace cuatro siglos: la sociedad habrá avanzado mucho tecnológicamente? pero en cuestión de valores seguimos más o menos igual.  Con una estética urbana, expresionista, la directora Verónica Rodríguez pone en pie la adaptación realizada por Luis Felipe Blasco Vilches, en una propuesta donde la fidelidad al clásico es precisamente el vehículo más eficaz para conmover a los espectadores de hoy.  A pesar de que nos separan cuatrocientos años, sorprende las similitudes de nuestra actualidad con la del Siglo de Oro. En aquel entonces, la mezquindad e incompetencia de los gobernantes sumió al común de la población en una carestía que muchos suplieron con agilidad de pensamiento, manos y pies. Esa astucia singular y superviviente fue reflejada en nuestra literatura, constituyendo el género de la novela picaresca: narraciones contadas en primera o tercera persona en las que, a través de las peripecias del protagonista ?un individuo de baja clase social y económica y de agudo ingenio-, contemplábamos la sociedad del momento analizada con profundidad y humor.   FICHA ARTÍSTICA    DRAMATURGIA y AUTOR   Luis Felipe Blasco Vilches       DIRECCIÓN  Verónica Rodríguez      INTÉRPRETES  Alicia Moruno, Nacho Gómez y Miguel López   MÚSICA  Jasio Velasco    VESTUARIO  Pablo de Miguel   ESCENOGRAFÍA  Maca Márquez    ILUMINACIÓN  Valentín Donaire   FOTOGRAFÍA  M. Rivera   DISEÑO GRÁFICO  Salvador Gil   PRODUCCIÓN y DISTRIBUCIÓN:  GNP Producciones y Tormento compañía";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a28bd5c290942610VgnVCM1000001d4a900aRCRD";"'Clásicos a la fresca' en femenino. VI Festival de Teatro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bdb8b9c290942610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10663410;"La princesa prometida";"";"1";"0";"";"";"2018-06-01 00:00:00.0";"2018-06-01 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32b18b269e742610VgnVCM2000001f4a900aRCRD";"Cine infantil en la Biblioteca Mario Vargas Llosa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=125a6ccd91842610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños";
10695839;"La revolución del 68 en la prensa";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-05-01 00:00:00.0";"2018-05-31 23:59:00.0";"00:00";"Selección de páginas reproducidas con motivo de su cincuenta aniversario, entresacados de los fondos conservados en la Hemeroteca Municipal de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df3dc2cfb1613610VgnVCM2000001f4a900aRCRD";"La revolución del 68 en la prensa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53698e354c513610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD";"Hemeroteca Municipal";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/Exposiciones";"";
10661640;"La risa del mono y otros cuentos franco-faunos con Caroline";"";"1";"0";"";"";"2018-06-21 00:00:00.0";"2018-06-21 23:59:00.0";"18:00";"Se trata de un espectáculo de cuentos que explora de forma traviesa la diversidad de las culturas francófonas y europeas. Ninguna de las preocupaciones fundamentales de nuestros niños han sido olvidadas en estos relatos tan simbólicos que son los cuentos tradicionales.  A partir de 5 años.   Necesaria invitación previa, consultar en la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf7becb04de32610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal María Zambrano";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=60e8bd8bcf1f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal María Zambrano (Tetuán)";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"TETUAN";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10715116;"La rosa tatuada";"";"1";"0";"";"";"2018-06-08 00:00:00.0";"2018-06-08 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcf192682b193610VgnVCM1000001d4a900aRCRD";"La rosa tatuada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d93f92682b193610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"448133";"4477512";"40.44477474902185";"-3.6129105844633775";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CircoPerformanceTeatro";"";
10692226;"La santa paz";"";"1";"0";"";"";"2018-05-26 00:00:00.0";"2018-05-26 23:59:00.0";"19:00";"Compañía de teatro: Usted perdone.  Farsa sarcástica que critica la violencia y la corrupción desde un punto de vista de humor negro y delirante";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cd3dd8aacacf2610VgnVCM2000001f4a900aRCRD";"Teatro en  Moratalaz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5100d5f07dd2610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"445141";"4473033";"40.40609591857167";"-3.646536107063507";"MORATALAZ";"/contenido/actividades/CircoPerformanceTeatro";"";
10658315;"La tercera palabra";"";"1";"0";"";"";"2018-06-02 00:00:00.0";"2018-06-02 23:59:00.0";"19:00";"TEATRO    Teatrillo de Chamartín   Desde que era niño, Pablo ha vivido en el monte, con su padre, criado en las enseñanzas de la naturaleza, desconociendo la vida de la civilización. Al fallecer su padre le acogen dos tías, quienes contratan a una institutriz para que le eduque, ya que no sabe leer ni escribir y se comporta como un salvaje. Alejandro Casona, con un lenguaje claro, fluido y poético nos muestra la diversidad entre civilización y naturaleza y entre el bien y el mal, combinando escenas cómicas e irónicas, con otras intensas y profundas. Son tres palabras las que llevan el hilo conductor: las dos primeras son Dios y Muerte. Para descubrir la tercera palabra, hay que esperar hasta el final.   Edad recomendada : A partir de 14 años.   Duración  aproximada: 90 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9681ab1fcb822610VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Príncipe de Asturias. Junio 2018.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1df08221a51e1610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"445948";"4476395";"40.436444648624814";"-3.6373000672722675";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10715928;"La vida de Calabacín (2016. Suiza) / Frágil equilibrio (2016. España)";"";"1";"0";"";"";"2018-07-20 00:00:00.0";"2018-07-20 23:59:00.0";"21:45";"La vida de Calabacín , de Claude Barras. Animación. Suiza 2016. 66´.  Apta para todos los públicos. Animación / Social.     Premios: Candidata al Óscar 2017  Primer Premio en el Festival de Animación de Annecy  Premio del Público en San Sebastián.     Calabacín es un niño que después de perder a su madre tiene que ingresar en un hogar de acogida, con otros niños huérfanos. Allí aprende a confiar en todos, encuentra el verdadero amor y una nueva familia.        Frágil equilibrio , de Guillermo García López. España 2016. Documental. 82´.   No recomendada para menores de 12 años.  Documental social / Política.     Premios Goya 2017: Mejor documental.     Tres historias distintas en tres lugares de planeta propician una profunda y compleja reflexión de José Mujica, expresidente de Uruguay, en torno a las desigualdades sociales: el abuso de los países ricos sobre los pobres y una jerarquía de valores equivocada.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9622244155693610VgnVCM2000001f4a900aRCRD";"Cine de verano. Villaverde 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=099b23eb8e193610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c137874b8f61110VgnVCM1000000b205a0aRCRD";"Instalación Deportiva Municipal Básica Colonia Euskalduna";"440690";"4467556";"40.35456935043359";"-3.699754645665144";"VILLAVERDE";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10685593;"La vida del calabacín";"";"1";"0";"";"";"2018-05-31 00:00:00.0";"2018-05-31 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1970af71cfc2610VgnVCM1000001d4a900aRCRD";"La vida del calabacín";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30850af71cfc2610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"CIUDAD LINEAL";"/contenido/actividades/CineActividadesAudiovisuales";"";
10705596;"La Vida Moderna";"";"0";"1";"J,V,S,D";"";"2018-07-04 00:00:00.0";"2018-07-08 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6f372fbcc943610VgnVCM2000001f4a900aRCRD";"La Vida Moderna";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50a372fbcc943610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/CircoPerformanceTeatro/ComediaMonologo";"";
10707681;"La voz dormida";"";"1";"0";"";"";"2018-05-30 00:00:00.0";"2018-05-30 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fb309bc2c563610VgnVCM2000001f4a900aRCRD";"La voz dormida";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e67f87ded8592610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro).";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"RETIRO";"/contenido/actividades/CircoPerformanceTeatro";"";
10712941;"La vuelta a mi mundo";"";"0";"1";"L,M,X,J,V,S,D";"";"2018-06-01 00:00:00.0";"2018-06-02 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67a707e6db683610VgnVCM1000001d4a900aRCRD";"La vuelta a mi mundo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a94707e6db683610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/CircoPerformanceTeatro";"";
10715699;"Las aventuras de Campanilla";"";"0";"0";"";"";"2018-06-17 00:00:00.0";"2018-06-17 23:59:00.0";"12:00";"Asociación Cultural ?Aquarius Music?. En una de las escapadas de Peter Pan a la ventana de Wendy para escuchar sus historias, el hada Campanilla es secuestrada por piratas. Junto a ella otros personajes de cuentos se harán compañía en las sucias bodegas del barco. La solución para mantenerse cuerdos es cantar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91c0888d85293610VgnVCM2000001f4a900aRCRD";"Actividades infantiles en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7310888d85293610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"445689";"4481092";"40.476859845869534";"-3.6420353342333227";"HORTALEZA";"/contenido/actividades/Musica";"/usuario/Niños";
10626760;"Las aventuras de Espanty";"";"1";"0";"";"";"2018-05-27 00:00:00.0";"2018-05-27 23:59:00.0";"12:00";"Edad recomendada: a de 2 a 9 años.  Compañía Pakus.  Entrada gratuita hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7825dffbc34b1610VgnVCM1000001d4a900aRCRD";"Actividades infantiles en el distrito de Salamanca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1786d67cbc221610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10664929;"Las cervantas";"Entrada general: 5 ?
Entrada reducida: 3 ?
(Pensionistas, discapacitados, mayores de 65 años,  carné joven, carné de familia numerosa y personas que acrediten estar en situación de desempleo)";"0";"0";"";"";"2018-06-01 00:00:00.0";"2018-06-01 23:59:00.0";"22:00";"Esta es una historia real. En la noche del 27 de junio de 1605, en Valladolid, junto a una casa a orillas del río Esgueva, donde vive Cervantes con cinco mujeres apodadas Las Cervantas (su esposa, dos de sus hermanas, su sobrina y su hija), un caballero es herido de muerte y pide auxilio a gritos.  El herido muere en casa de una vecina, sin haber querido aclarar los hechos. El alcalde ?que encuentra un papel en el bolsillo del difunto y se lo guarda sin enseñarlo? interroga a la familia Cervantes para encubrir al asesino enlodando el sumario y, junto a otros testigos, enviará a la cárcel al escritor, a una de sus hermanas, su sobrina y su hija, que regresarán a casa bajo un arresto domiciliario que durará seis días.  Hace calor, por las ventanas se cuela el olor nauseabundo del Esqueva. Mientras las Cervantas esperan ser interrogadas, preparan sus declaraciones y las posibles contradicciones en las que puedan incurrir. Conoceremos así a las mujeres que vivieron con el autor de El Quijote e influyeron en su literatura, sus miedos, sus fortalezas y sus modos de enfrentarse a la vida en una época donde una mujer libre, que sabía leer, resultaba sospechosa. El marido, hermano, padre, tío, está en la habitación de al lado, tratando de escribir una novela en la que unos perros discuten justo en la esquina de aquella casa, la casa de las Cervantas.   AUTORES   INMA CHACÓN y JOSÉ RAMÓN FERNÁNDEZ   REPARTO:   Andrea de Cervantes: CRACIA OLAYO Magdalena de Cervantes: SOLE OLAYO Isabel de Saavedra (hija de Miguel): CLARA BERZOSA Constanza de Ovando (hija de Andrea): IRENE RUÍZ Catalina Salazar (esposa de Miguel): SILVIA NIEVA   DIRECCIÓN        FERNANDO SOTO   ESCENOGRAFÍA Y VESTUARIO         MÓNICA BOROMELLO  ILUMINACIÓN    theBlueStagefamily  DISEÑO GRÁFICO E IMAGEN     OLGA IÁÑEZ  PRODUCCIÓN   Dania Dévora (dd &amp; Company Producciones) y Santiago Pérez (EscénaTe)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c19b9c290942610VgnVCM2000001f4a900aRCRD";"'Clásicos a la fresca' en femenino. VI Festival de Teatro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bdb8b9c290942610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10716112;"Las confesiones del Padre Pedro";"";"1";"0";"";"";"2018-06-13 00:00:00.0";"2018-06-13 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=498d97ccea693610VgnVCM2000001f4a900aRCRD";"Las confesiones del Padre Pedro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=530c97ccea693610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"448466";"4473127";"40.405292721436055";"-3.6086161200017157";"VICALVARO";"/contenido/actividades/Musica";"";
10658483;"Las Lolis";"";"1";"0";"";"";"2018-06-30 00:00:00.0";"2018-06-30 23:59:00.0";"19:00";"TEATRO-DANZA   Tres amas de casa descubren un buen día que han sido engañadas, maltratadas y despreciadas por su marido. Las casualidades de la vida harán que estas tres mujeres se encuentren en el mismo punto de partida, en el mismo momento: arrancar una nueva vida, sin embargo, las costumbres, los miedos y las incertidumbres harán que el camino no sea tan fácil como puede parecer.   Edad recomendada : A partir de 16 años   Duración : 60 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4168da0a95922610VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Príncipe de Asturias. Junio 2018.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1df08221a51e1610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"445948";"4476395";"40.436444648624814";"-3.6373000672722675";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10687503;"Las mujeres de Abraham";"";"1";"0";"";"";"2018-05-30 00:00:00.0";"2018-05-30 23:59:00.0";"18:30";"Ciclo: mujeres de la historia.  Ponente: Eva María Jiménez, historiadora del arte, documentalista.   Para la historia bíblica, Sara es ante todo la esposa de Abraham y la madre de Isaac, ligada, por tanto, a la promesa divina de la posesión de un país nuevo y de una bendición que se extenderá a todas las naciones de la tierra. Los relatos sobre su vida, contenidos en el Génesis pertenecen a un género literario que podríamos llamar como Historia Familiar, puesto que recoge los recuerdos conservados en Israel sobre sus antepasados.    Agar había sido sacada de Egipto cuando era una niña y había sido vendida como esclava. Entre muchos criados y criadas, Agar era tenida en gran estima por Sara, su ama. Cuando ella creía ser estéril, se la dio a Abraham, para que naciera de Agar el hijo que ella parecía no poderle dar: Ismael.   Se repartirán como máximo dos entradas por persona y desde una hora antes del comienzo de la conferencia.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37753a545fcd2610VgnVCM2000001f4a900aRCRD";"Conferencias y visitas culturales";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4bc3a545fcd2610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"445141";"4473033";"40.40609591857167";"-3.646536107063507";"MORATALAZ";"/contenido/actividades/ConferenciasColoquios/Arte";"";
10439279;"Las musas de Goya";"";"1";"0";"";"";"2018-06-16 00:00:00.0";"2018-06-16 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f8d673c6005d510VgnVCM1000001d4a900aRCRD";"Las musas de Goya: visita teatralizada para familias";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c08b8990f558b510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75950204770e7310VgnVCM2000000c205a0aRCRD";"Ermita de San Antonio de la Florida (Museo)";"438439";"4475212";"40.425256682855846";"-3.725725718176111";"MONCLOA-ARAVACA";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10708501;"Las sin sombrero";"";"1";"0";"";"";"2018-06-15 00:00:00.0";"2018-06-15 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4fea6d39fcc63610VgnVCM1000001d4a900aRCRD";"Las sin sombrero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbfa6d39fcc63610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"448550";"4470424";"40.38281899948726";"-3.606140062044455";"VILLA DE VALLECAS";"/contenido/actividades/1ciudad21distritos";"";
